line,type,weekday,id_crime_category,afluency_distribution,crime_frequency
2,Intermedia,3,6,26681.375,9.0
2,Intermedia,3,11,26681.375,1.0
2,Transbordo,3,5,32146.0,1.0
2,Transbordo,3,6,32146.0,7.0
3,Intermedia,3,5,30498.833333333332,1.0
3,Intermedia,3,6,30498.833333333332,17.0
3,Intermedia,3,11,30498.833333333332,1.0
3,Terminal,3,6,106626.5,6.0
3,Transbordo,3,5,23467.714285714286,2.0
3,Transbordo,3,6,23467.714285714286,7.0
3,Transbordo,3,11,23467.714285714286,1.0
4,Intermedia,3,6,9110.5,1.0
4,Transbordo,3,6,8267.25,4.0
4,Transbordo,3,13,8267.25,2.0
5,Intermedia,3,6,12327.142857142857,4.0
5,Transbordo,3,6,8633.75,2.0
5,Transbordo,3,7,8633.75,1.0
5,Transbordo,3,11,8633.75,1.0
6,Intermedia,3,5,15938.0,1.0
6,Intermedia,3,6,15938.0,4.0
7,Intermedia,3,6,25194.666666666668,7.0
7,Intermedia,3,7,25194.666666666668,1.0
7,Intermedia,3,13,25194.666666666668,2.0
7,Terminal,3,6,60215.0,1.0
7,Transbordo,3,5,13968.666666666666,1.0
8,Intermedia,3,5,20379.0,1.0
8,Intermedia,3,6,20379.0,11.0
8,Intermedia,3,7,20379.0,2.0
8,Terminal,3,6,134494.0,1.0
8,Terminal,3,13,134494.0,1.0
8,Terminal / Transbordo,3,6,22123.0,1.0
8,Transbordo,3,5,13765.6,1.0
8,Transbordo,3,6,13765.6,5.0
8,Transbordo,3,7,13765.6,1.0
9,Intermedia,3,6,25489.14285714286,4.0
9,Terminal / Transbordo,3,6,53104.5,1.0
9,Transbordo,3,5,12139.0,1.0
A,Intermedia,3,6,21265.285714285714,9.0
B,Intermedia,3,6,14825.285714285714,2.0
B,Intermedia,3,11,14825.285714285714,1.0
B,Terminal,3,6,65345.0,1.0
B,Terminal,3,13,65345.0,1.0
B,Transbordo,3,5,8481.2,1.0
B,Transbordo,3,6,8481.2,6.0
1,Intermedia,4,5,35854.416666666664,1.0
1,Intermedia,4,6,35854.416666666664,9.0
1,Intermedia,4,7,35854.416666666664,1.0
1,Intermedia,4,13,35854.416666666664,1.0
1,Terminal / Transbordo,4,6,42455.0,3.0
1,Terminal / Transbordo,4,13,42455.0,4.0
1,Transbordo,4,6,29040.0,10.0
1,Transbordo,4,11,29040.0,1.0
1,Transbordo,4,13,29040.0,4.0
12,Intermedia,4,6,19759.866666666665,12.0
12,Intermedia,4,7,19759.866666666665,1.0
12,Intermedia,4,13,19759.866666666665,2.0
12,Terminal,4,6,61588.0,1.0
12,Transbordo,4,6,14641.0,4.0
12,Transbordo,4,11,14641.0,1.0
12,Transbordo,4,13,14641.0,1.0
2,Intermedia,4,5,27851.4375,4.0
2,Intermedia,4,6,27851.4375,14.0
2,Intermedia,4,7,27851.4375,3.0
2,Terminal,4,6,102042.0,5.0
2,Terminal,4,13,102042.0,1.0
2,Transbordo,4,6,29944.5,15.0
2,Transbordo,4,7,29944.5,1.0
2,Transbordo,4,13,29944.5,3.0
3,Intermedia,4,5,25077.083333333332,2.0
3,Intermedia,4,6,25077.083333333332,13.0
3,Intermedia,4,13,25077.083333333332,2.0
3,Terminal,4,7,98152.5,1.0
3,Transbordo,4,6,21167.0,13.0
3,Transbordo,4,11,21167.0,1.0
3,Transbordo,4,13,21167.0,3.0
4,Intermedia,4,5,9059.25,1.0
4,Intermedia,4,6,9059.25,3.0
4,Terminal / Transbordo,4,6,9643.0,1.0
4,Transbordo,4,6,8334.0,4.0
5,Intermedia,4,5,11272.57142857143,2.0
5,Intermedia,4,6,11272.57142857143,3.0
5,Intermedia,4,7,11272.57142857143,1.0
5,Terminal / Transbordo,4,6,83356.0,3.0
5,Terminal / Transbordo,4,13,83356.0,5.0
5,Transbordo,4,6,8173.5,2.0
5,Transbordo,4,13,8173.5,1.0
6,Intermedia,4,6,12967.857142857143,2.0
6,Intermedia,4,7,12967.857142857143,1.0
6,Terminal / Transbordo,4,6,23650.5,1.0
6,Transbordo,4,6,2726.5,1.0
7,Intermedia,4,6,22653.666666666668,5.0
7,Intermedia,4,11,22653.666666666668,2.0
7,Terminal,4,5,63586.0,1.0
7,Terminal,4,6,63586.0,1.0
7,Transbordo,4,6,15728.666666666666,1.0
7,Transbordo,4,13,15728.666666666666,1.0
8,Intermedia,4,5,18405.416666666668,4.0
8,Intermedia,4,6,18405.416666666668,13.0
8,Intermedia,4,7,18405.416666666668,2.0
8,Intermedia,4,11,18405.416666666668,1.0
8,Terminal,4,6,105223.0,1.0
8,Terminal,4,11,105223.0,1.0
8,Terminal / Transbordo,4,5,22766.0,1.0
8,Terminal / Transbordo,4,6,22766.0,1.0
8,Transbordo,4,6,13527.2,6.0
8,Transbordo,4,11,13527.2,1.0
8,Transbordo,4,13,13527.2,2.0
9,Intermedia,4,5,21169.714285714286,1.0
9,Intermedia,4,6,21169.714285714286,3.0
9,Terminal / Transbordo,4,6,53577.5,3.0
9,Terminal / Transbordo,4,13,53577.5,6.0
9,Transbordo,4,6,16169.0,5.0
9,Transbordo,4,13,16169.0,1.0
A,Intermedia,4,5,18621.0,1.0
A,Intermedia,4,6,18621.0,7.0
A,Terminal / Transbordo,4,6,40611.0,3.0
A,Terminal / Transbordo,4,13,40611.0,5.0
B,Intermedia,4,5,15157.142857142857,1.0
B,Intermedia,4,6,15157.142857142857,2.0
B,Intermedia,4,13,15157.142857142857,1.0
B,Terminal,4,5,63939.0,3.0
B,Terminal,4,6,63939.0,1.0
B,Transbordo,4,5,8999.4,1.0
B,Transbordo,4,6,8999.4,5.0
B,Transbordo,4,13,8999.4,1.0
1,Intermedia,5,5,22067.083333333332,4.0
1,Intermedia,5,6,22067.083333333332,3.0
1,Intermedia,5,7,22067.083333333332,1.0
1,Intermedia,5,11,22067.083333333332,1.0
1,Terminal,5,6,50384.0,1.0
1,Terminal / Transbordo,5,13,20292.0,1.0
1,Transbordo,5,6,22765.166666666668,9.0
1,Transbordo,5,13,22765.166666666668,1.0
12,Intermedia,5,5,10729.666666666666,1.0
12,Intermedia,5,6,10729.666666666666,8.0
12,Intermedia,5,7,10729.666666666666,1.0
2,Intermedia,5,5,14642.25,3.0
2,Intermedia,5,6,14642.25,10.0
2,Intermedia,5,11,14642.25,2.0
2,Transbordo,5,5,30575.666666666668,4.0
2,Transbordo,5,6,30575.666666666668,7.0
3,Intermedia,5,5,13411.25,2.0
3,Intermedia,5,6,13411.25,12.0
3,Terminal,5,6,66085.0,1.0
3,Transbordo,5,5,16712.428571428572,2.0
3,Transbordo,5,6,16712.428571428572,4.0
3,Transbordo,5,13,16712.428571428572,1.0
4,Intermedia,5,11,6465.25,1.0
4,Terminal / Transbordo,5,6,7135.5,1.0
4,Transbordo,5,6,5546.75,8.0
5,Intermedia,5,7,7250.428571428572,3.0
5,Intermedia,5,13,7250.428571428572,1.0
5,Terminal / Transbordo,5,13,50619.0,1.0
5,Transbordo,5,5,4590.5,1.0
6,Intermedia,5,6,8914.714285714286,2.0
6,Transbordo,5,6,1082.0,1.0
7,Intermedia,5,6,9037.333333333334,2.0
7,Intermedia,5,11,9037.333333333334,1.0
7,Transbordo,5,5,8201.0,1.0
7,Transbordo,5,6,8201.0,2.0
8,Intermedia,5,5,10742.916666666666,1.0
8,Intermedia,5,6,10742.916666666666,11.0
8,Intermedia,5,7,10742.916666666666,2.0
8,Terminal / Transbordo,5,6,17738.0,1.0
8,Terminal / Transbordo,5,13,17738.0,1.0
8,Transbordo,5,5,9142.8,1.0
8,Transbordo,5,6,9142.8,6.0
9,Intermedia,5,5,11838.714285714286,1.0
9,Intermedia,5,6,11838.714285714286,4.0
9,Intermedia,5,7,11838.714285714286,1.0
9,Intermedia,5,11,11838.714285714286,2.0
9,Terminal / Transbordo,5,6,31382.5,3.0
9,Terminal / Transbordo,5,13,31382.5,1.0
9,Transbordo,5,5,10034.0,1.0
9,Transbordo,5,6,10034.0,1.0
A,Intermedia,5,5,11591.142857142857,1.0
A,Intermedia,5,6,11591.142857142857,5.0
A,Terminal / Transbordo,5,6,29420.0,1.0
A,Terminal / Transbordo,5,13,29420.0,1.0
B,Intermedia,5,6,14069.714285714286,4.0
B,Transbordo,5,5,7593.6,1.0
B,Transbordo,5,6,7593.6,4.0
B,Transbordo,5,13,7593.6,1.0
1,Intermedia,6,5,20219.666666666668,2.0
1,Intermedia,6,6,20219.666666666668,7.0
1,Intermedia,6,11,20219.666666666668,1.0
1,Intermedia,6,13,20219.666666666668,1.0
1,Terminal / Transbordo,6,6,20598.0,1.0
1,Transbordo,6,5,20000.666666666668,1.0
1,Transbordo,6,6,20000.666666666668,4.0
1,Transbordo,6,13,20000.666666666668,2.0
12,Intermedia,6,6,9588.866666666667,3.0
12,Transbordo,6,6,6876.333333333333,2.0
2,Intermedia,6,6,13821.75,9.0
2,Intermedia,6,11,13821.75,2.0
2,Intermedia,6,13,13821.75,2.0
2,Transbordo,6,6,18559.333333333332,5.0
3,Intermedia,6,5,11873.75,1.0
3,Intermedia,6,6,11873.75,9.0
3,Terminal,6,7,54040.5,1.0
3,Transbordo,6,6,12244.142857142857,5.0
3,Transbordo,6,13,12244.142857142857,1.0
4,Intermedia,6,6,4385.0,1.0
4,Intermedia,6,7,4385.0,1.0
4,Terminal / Transbordo,6,6,7317.5,1.0
4,Transbordo,6,6,4729.0,1.0
4,Transbordo,6,7,4729.0,1.0
5,Intermedia,6,6,7694.857142857143,3.0
5,Terminal / Transbordo,6,6,43671.0,1.0
6,Intermedia,6,6,7026.428571428572,2.0
6,Transbordo,6,13,1005.5,1.0
7,Intermedia,6,6,9143.666666666666,6.0
7,Transbordo,6,13,7949.0,2.0
8,Intermedia,6,5,9358.083333333334,1.0
8,Intermedia,6,6,9358.083333333334,7.0
8,Transbordo,6,6,8578.2,6.0
9,Intermedia,6,6,9190.142857142857,2.0
9,Terminal / Transbordo,6,6,28602.0,1.0
9,Terminal / Transbordo,6,13,28602.0,2.0
9,Transbordo,6,6,7428.0,3.0
A,Intermedia,6,6,10726.714285714286,2.0
A,Terminal / Transbordo,6,6,10587.0,1.0
B,Intermedia,6,6,9274.714285714286,9.0
B,Terminal,6,6,32118.0,1.0
B,Transbordo,6,6,6278.0,2.0
1,Intermedia,0,5,33434.583333333336,1.0
1,Intermedia,0,6,33434.583333333336,22.0
1,Terminal,0,5,97987.0,1.0
1,Terminal / Transbordo,0,13,33633.0,1.0
1,Transbordo,0,5,28048.833333333332,3.0
1,Transbordo,0,6,28048.833333333332,6.0
1,Transbordo,0,7,28048.833333333332,1.0
1,Transbordo,0,13,28048.833333333332,2.0
12,Intermedia,0,5,19345.533333333333,1.0
12,Intermedia,0,6,19345.533333333333,6.0
12,Terminal / Transbordo,0,6,20416.0,2.0
12,Transbordo,0,5,15279.333333333334,1.0
12,Transbordo,0,6,15279.333333333334,2.0
2,Intermedia,0,5,27069.8125,2.0
2,Intermedia,0,6,27069.8125,17.0
2,Intermedia,0,11,27069.8125,1.0
2,Terminal,0,6,96711.0,1.0
2,Transbordo,0,5,27848.833333333332,3.0
2,Transbordo,0,6,27848.833333333332,10.0
2,Transbordo,0,11,27848.833333333332,1.0
2,Transbordo,0,13,27848.833333333332,1.0
3,Intermedia,0,6,25794.666666666668,14.0
3,Intermedia,0,7,25794.666666666668,1.0
3,Intermedia,0,13,25794.666666666668,1.0
3,Transbordo,0,5,22392.714285714286,1.0
3,Transbordo,0,6,22392.714285714286,10.0
3,Transbordo,0,13,22392.714285714286,1.0
4,Intermedia,0,5,7252.25,2.0
4,Intermedia,0,6,7252.25,3.0
4,Intermedia,0,7,7252.25,1.0
4,Terminal / Transbordo,0,6,13600.5,3.0
4,Transbordo,0,5,7662.75,1.0
4,Transbordo,0,6,7662.75,5.0
4,Transbordo,0,7,7662.75,1.0
5,Intermedia,0,6,11864.714285714286,4.0
5,Intermedia,0,13,11864.714285714286,1.0
5,Terminal / Transbordo,0,13,96611.0,1.0
5,Transbordo,0,6,7504.5,2.0
6,Intermedia,0,5,12820.142857142857,1.0
6,Intermedia,0,6,12820.142857142857,2.0
6,Intermedia,0,7,12820.142857142857,2.0
6,Terminal / Transbordo,0,6,27968.0,1.0
6,Transbordo,0,6,2870.5,1.0
7,Intermedia,0,6,23349.11111111111,7.0
7,Terminal / Transbordo,0,6,40849.0,1.0
7,Transbordo,0,5,13217.0,2.0
7,Transbordo,0,6,13217.0,4.0
7,Transbordo,0,7,13217.0,1.0
7,Transbordo,0,13,13217.0,2.0
8,Intermedia,0,5,17170.25,1.0
8,Intermedia,0,6,17170.25,10.0
8,Intermedia,0,7,17170.25,2.0
8,Intermedia,0,11,17170.25,1.0
8,Intermedia,0,13,17170.25,1.0
8,Terminal / Transbordo,0,6,16006.0,1.0
8,Terminal / Transbordo,0,7,16006.0,1.0
8,Terminal / Transbordo,0,11,16006.0,1.0
8,Transbordo,0,5,12917.0,3.0
8,Transbordo,0,6,12917.0,3.0
8,Transbordo,0,11,12917.0,1.0
8,Transbordo,0,13,12917.0,1.0
9,Intermedia,0,6,23731.714285714286,6.0
9,Terminal / Transbordo,0,7,56921.5,1.0
9,Terminal / Transbordo,0,13,56921.5,3.0
9,Transbordo,0,13,13755.333333333334,1.0
A,Intermedia,0,6,18626.571428571428,4.0
A,Terminal / Transbordo,0,13,44344.0,1.0
B,Intermedia,0,5,13052.0,1.0
B,Intermedia,0,6,13052.0,3.0
B,Terminal,0,6,67421.0,2.0
B,Transbordo,0,6,8701.2,3.0
B,Transbordo,0,7,8701.2,1.0
B,Transbordo,0,11,8701.2,1.0
1,Intermedia,1,5,36120.333333333336,3.0
1,Intermedia,1,6,36120.333333333336,23.0
1,Terminal,1,13,78938.0,1.0
1,Terminal / Transbordo,1,6,34258.0,1.0
1,Transbordo,1,5,29166.833333333332,3.0
1,Transbordo,1,6,29166.833333333332,8.0
12,Intermedia,1,6,19521.466666666667,4.0
12,Intermedia,1,7,19521.466666666667,1.0
12,Transbordo,1,5,15548.0,1.0
12,Transbordo,1,6,15548.0,2.0
2,Intermedia,1,5,27075.0625,5.0
2,Intermedia,1,6,27075.0625,28.0
2,Intermedia,1,11,27075.0625,1.0
2,Intermedia,1,13,27075.0625,1.0
2,Terminal,1,6,103055.5,1.0
2,Transbordo,1,5,29386.833333333332,7.0
2,Transbordo,1,6,29386.833333333332,12.0
2,Transbordo,1,7,29386.833333333332,2.0
2,Transbordo,1,11,29386.833333333332,1.0
2,Transbordo,1,13,29386.833333333332,2.0
3,Intermedia,1,5,26952.416666666668,1.0
3,Intermedia,1,6,26952.416666666668,13.0
3,Terminal,1,6,104106.5,2.0
3,Transbordo,1,5,23729.285714285714,2.0
3,Transbordo,1,6,23729.285714285714,9.0
3,Transbordo,1,11,23729.285714285714,1.0
4,Intermedia,1,6,8325.0,2.0
4,Terminal / Transbordo,1,5,13934.5,1.0
4,Transbordo,1,5,8213.75,2.0
4,Transbordo,1,6,8213.75,3.0
5,Intermedia,1,6,10783.142857142857,2.0
5,Intermedia,1,7,10783.142857142857,2.0
5,Terminal / Transbordo,1,6,83232.0,1.0
5,Transbordo,1,6,7761.0,2.0
6,Intermedia,1,5,13472.857142857143,1.0
6,Intermedia,1,6,13472.857142857143,3.0
6,Intermedia,1,7,13472.857142857143,1.0
6,Terminal / Transbordo,1,5,27009.0,1.0
6,Transbordo,1,6,3067.0,2.0
7,Intermedia,1,6,25221.666666666668,11.0
7,Intermedia,1,7,25221.666666666668,1.0
7,Transbordo,1,5,12795.333333333334,1.0
7,Transbordo,1,6,12795.333333333334,3.0
8,Intermedia,1,6,18656.333333333332,11.0
8,Intermedia,1,7,18656.333333333332,2.0
8,Intermedia,1,11,18656.333333333332,1.0
8,Intermedia,1,13,18656.333333333332,2.0
8,Terminal,1,6,102903.0,1.0
8,Terminal / Transbordo,1,13,20468.0,1.0
8,Transbordo,1,5,14476.4,4.0
8,Transbordo,1,6,14476.4,6.0
8,Transbordo,1,13,14476.4,2.0
9,Intermedia,1,5,24057.285714285714,2.0
9,Intermedia,1,6,24057.285714285714,9.0
9,Terminal / Transbordo,1,6,52296.0,4.0
9,Transbordo,1,5,14090.0,1.0
9,Transbordo,1,13,14090.0,1.0
A,Intermedia,1,5,17944.714285714286,1.0
A,Intermedia,1,6,17944.714285714286,4.0
A,Intermedia,1,11,17944.714285714286,1.0
A,Terminal / Transbordo,1,6,48290.0,1.0
B,Intermedia,1,5,11687.42857142857,2.0
B,Intermedia,1,6,11687.42857142857,4.0
B,Intermedia,1,13,11687.42857142857,1.0
B,Terminal,1,5,68164.0,1.0
B,Terminal,1,6,68164.0,2.0
B,Transbordo,1,6,8285.6,4.0
B,Transbordo,1,13,8285.6,1.0
1,Intermedia,2,5,37177.333333333336,3.0
1,Intermedia,2,6,37177.333333333336,10.0
1,Terminal / Transbordo,2,6,28791.0,1.0
1,Terminal / Transbordo,2,13,28791.0,1.0
1,Transbordo,2,5,30075.0,2.0
1,Transbordo,2,6,30075.0,5.0
1,Transbordo,2,13,30075.0,1.0
12,Intermedia,2,5,19454.333333333332,1.0
12,Intermedia,2,6,19454.333333333332,8.0
12,Intermedia,2,11,19454.333333333332,1.0
12,Terminal / Transbordo,2,6,20852.0,2.0
12,Terminal / Transbordo,2,13,20852.0,1.0
12,Transbordo,2,6,15462.333333333334,2.0
12,Transbordo,2,13,15462.333333333334,2.0
2,Intermedia,2,5,29447.375,1.0
2,Intermedia,2,6,29447.375,9.0
2,Intermedia,2,7,29447.375,4.0
2,Intermedia,2,11,29447.375,2.0
2,Intermedia,2,13,29447.375,2.0
2,Terminal,2,6,100117.5,1.0
2,Transbordo,2,5,28364.833333333332,2.0
2,Transbordo,2,6,28364.833333333332,7.0
2,Transbordo,2,13,28364.833333333332,4.0
3,Intermedia,2,6,29157.333333333332,16.0
3,Intermedia,2,13,29157.333333333332,1.0
3,Terminal,2,5,101184.5,2.0
3,Terminal,2,7,101184.5,1.0
3,Terminal,2,13,101184.5,1.0
3,Transbordo,2,5,23798.571428571428,1.0
3,Transbordo,2,6,23798.571428571428,4.0
3,Transbordo,2,13,23798.571428571428,1.0
4,Intermedia,2,5,7383.75,1.0
4,Intermedia,2,6,7383.75,2.0
4,Terminal / Transbordo,2,5,14064.5,1.0
4,Terminal / Transbordo,2,6,14064.5,1.0
4,Transbordo,2,6,7812.5,2.0
5,Intermedia,2,6,11254.0,1.0
5,Intermedia,2,7,11254.0,1.0
5,Terminal / Transbordo,2,6,93233.0,1.0
5,Terminal / Transbordo,2,13,93233.0,1.0
5,Transbordo,2,6,8717.0,2.0
6,Intermedia,2,5,14072.0,1.0
6,Intermedia,2,6,14072.0,3.0
6,Intermedia,2,11,14072.0,1.0
6,Terminal / Transbordo,2,5,29131.5,1.0
6,Terminal / Transbordo,2,6,29131.5,2.0
6,Transbordo,2,6,3339.0,1.0
7,Intermedia,2,5,25531.666666666668,2.0
7,Intermedia,2,6,25531.666666666668,8.0
7,Intermedia,2,7,25531.666666666668,1.0
7,Terminal,2,6,58758.0,2.0
7,Terminal,2,7,58758.0,1.0
7,Terminal / Transbordo,2,5,44544.0,1.0
7,Terminal / Transbordo,2,6,44544.0,2.0
7,Transbordo,2,5,14704.0,2.0
7,Transbordo,2,6,14704.0,4.0
7,Transbordo,2,13,14704.0,3.0
8,Intermedia,2,5,18006.083333333332,3.0
8,Intermedia,2,6,18006.083333333332,11.0
8,Intermedia,2,7,18006.083333333332,1.0
8,Intermedia,2,11,18006.083333333332,1.0
8,Terminal,2,7,102626.0,2.0
8,Terminal,2,11,102626.0,1.0
8,Terminal / Transbordo,2,6,15395.0,1.0
8,Terminal / Transbordo,2,13,15395.0,1.0
8,Transbordo,2,5,13660.0,4.0
8,Transbordo,2,6,13660.0,8.0
9,Intermedia,2,6,23523.714285714286,5.0
9,Terminal / Transbordo,2,6,54004.0,3.0
9,Terminal / Transbordo,2,13,54004.0,2.0
9,Transbordo,2,5,14611.333333333334,1.0
9,Transbordo,2,6,14611.333333333334,1.0
A,Intermedia,2,5,20048.14285714286,2.0
A,Intermedia,2,6,20048.14285714286,8.0
A,Terminal / Transbordo,2,6,48013.0,2.0
A,Terminal / Transbordo,2,13,48013.0,1.0
B,Intermedia,2,5,13178.0,1.0
B,Intermedia,2,6,13178.0,1.0
B,Intermedia,2,13,13178.0,1.0
B,Terminal,2,5,71286.0,1.0
B,Terminal,2,6,71286.0,5.0
B,Terminal,2,13,71286.0,1.0
B,Transbordo,2,6,8671.6,3.0
B,Transbordo,2,13,8671.6,1.0
1,Intermedia,3,5,37006.916666666664,2.0
1,Intermedia,3,6,37006.916666666664,10.0
1,Intermedia,3,7,37006.916666666664,2.0
1,Terminal,3,6,77929.0,1.0
1,Terminal / Transbordo,3,6,37819.0,1.0
1,Terminal / Transbordo,3,13,37819.0,2.0
1,Transbordo,3,5,28458.5,3.0
1,Transbordo,3,6,28458.5,5.0
1,Transbordo,3,13,28458.5,2.0
12,Intermedia,3,6,19048.866666666665,6.0
12,Intermedia,3,7,19048.866666666665,1.0
12,Transbordo,3,5,15388.0,1.0
12,Transbordo,3,6,15388.0,1.0
12,Transbordo,3,13,15388.0,1.0
2,Intermedia,3,5,27853.5625,3.0
2,Intermedia,3,6,27853.5625,13.0
2,Intermedia,3,7,27853.5625,2.0
2,Intermedia,3,11,27853.5625,1.0
2,Transbordo,3,5,30052.833333333332,1.0
2,Transbordo,3,6,30052.833333333332,12.0
2,Transbordo,3,13,30052.833333333332,1.0
3,Intermedia,3,5,27904.25,5.0
3,Intermedia,3,6,27904.25,20.0
3,Intermedia,3,7,27904.25,1.0
3,Intermedia,3,13,27904.25,1.0
3,Terminal,3,6,105393.0,2.0
3,Transbordo,3,5,25456.571428571428,2.0
3,Transbordo,3,6,25456.571428571428,9.0
3,Transbordo,3,13,25456.571428571428,2.0
4,Intermedia,3,6,8444.25,1.0
4,Intermedia,3,7,8444.25,1.0
4,Transbordo,3,5,7674.0,1.0
4,Transbordo,3,6,7674.0,2.0
5,Intermedia,3,6,10747.57142857143,4.0
5,Terminal / Transbordo,3,13,78604.0,2.0
5,Transbordo,3,5,8042.75,1.0
6,Intermedia,3,6,12997.57142857143,6.0
6,Intermedia,3,7,12997.57142857143,2.0
6,Terminal / Transbordo,3,6,27642.5,2.0
6,Transbordo,3,5,2882.0,1.0
6,Transbordo,3,6,2882.0,1.0
7,Intermedia,3,5,23711.444444444445,2.0
7,Intermedia,3,6,23711.444444444445,2.0
7,Terminal,3,5,51629.0,1.0
7,Terminal,3,6,51629.0,2.0
7,Terminal / Transbordo,3,6,41596.0,2.0
7,Transbordo,3,6,15309.0,3.0
8,Intermedia,3,5,18557.5,2.0
8,Intermedia,3,6,18557.5,9.0
8,Intermedia,3,7,18557.5,1.0
8,Intermedia,3,11,18557.5,2.0
8,Terminal,3,6,101230.0,1.0
8,Terminal / Transbordo,3,5,17808.0,2.0
8,Terminal / Transbordo,3,6,17808.0,1.0
8,Transbordo,3,5,13953.4,2.0
8,Transbordo,3,6,13953.4,9.0
9,Intermedia,3,5,23851.85714285714,1.0
9,Intermedia,3,6,23851.85714285714,1.0
9,Terminal / Transbordo,3,13,56127.5,2.0
9,Transbordo,3,6,13492.333333333334,3.0
A,Intermedia,3,5,18326.285714285714,2.0
A,Intermedia,3,6,18326.285714285714,6.0
A,Intermedia,3,11,18326.285714285714,1.0
A,Intermedia,3,13,18326.285714285714,1.0
A,Terminal / Transbordo,3,13,44870.0,2.0
B,Intermedia,3,6,14485.0,2.0
B,Intermedia,3,11,14485.0,1.0
B,Terminal,3,6,63761.0,1.0
B,Terminal,3,11,63761.0,1.0
B,Transbordo,3,5,8408.0,3.0
B,Transbordo,3,6,8408.0,4.0
1,Intermedia,4,5,36018.666666666664,6.0
1,Intermedia,4,6,36018.666666666664,11.0
1,Intermedia,4,11,36018.666666666664,1.0
1,Terminal / Transbordo,4,6,40110.0,1.0
1,Terminal / Transbordo,4,13,40110.0,1.0
1,Transbordo,4,6,27395.0,11.0
1,Transbordo,4,11,27395.0,2.0
12,Intermedia,4,5,19581.2,1.0
12,Intermedia,4,6,19581.2,10.0
12,Intermedia,4,11,19581.2,1.0
12,Intermedia,4,13,19581.2,1.0
12,Transbordo,4,6,15755.0,3.0
12,Transbordo,4,13,15755.0,3.0
2,Intermedia,4,5,28038.9375,2.0
2,Intermedia,4,6,28038.9375,11.0
2,Intermedia,4,7,28038.9375,1.0
2,Terminal,4,6,98640.5,1.0
2,Transbordo,4,5,29632.333333333332,1.0
2,Transbordo,4,6,29632.333333333332,11.0
2,Transbordo,4,13,29632.333333333332,2.0
3,Intermedia,4,6,27196.25,16.0
3,Intermedia,4,7,27196.25,1.0
3,Intermedia,4,11,27196.25,1.0
3,Intermedia,4,13,27196.25,1.0
3,Transbordo,4,6,23514.285714285714,11.0
3,Transbordo,4,11,23514.285714285714,1.0
3,Transbordo,4,13,23514.285714285714,3.0
4,Intermedia,4,6,8097.75,3.0
4,Intermedia,4,7,8097.75,1.0
4,Terminal / Transbordo,4,5,13955.0,1.0
4,Terminal / Transbordo,4,6,13955.0,1.0
4,Transbordo,4,5,7750.0,1.0
4,Transbordo,4,6,7750.0,4.0
5,Intermedia,4,6,12053.857142857143,4.0
5,Terminal / Transbordo,4,6,88305.0,1.0
5,Terminal / Transbordo,4,13,88305.0,1.0
5,Transbordo,4,13,8335.75,1.0
6,Intermedia,4,5,13761.285714285714,1.0
6,Intermedia,4,6,13761.285714285714,3.0
6,Terminal / Transbordo,4,6,27135.5,1.0
7,Intermedia,4,5,26061.777777777777,1.0
7,Intermedia,4,6,26061.777777777777,4.0
7,Intermedia,4,7,26061.777777777777,1.0
7,Terminal,4,6,57405.0,3.0
7,Terminal / Transbordo,4,6,38123.0,2.0
7,Transbordo,4,5,14882.333333333334,1.0
7,Transbordo,4,6,14882.333333333334,3.0
8,Intermedia,4,5,19095.75,1.0
8,Intermedia,4,6,19095.75,6.0
8,Intermedia,4,11,19095.75,1.0
8,Intermedia,4,13,19095.75,1.0
8,Terminal / Transbordo,4,6,16776.0,1.0
8,Transbordo,4,5,13549.4,1.0
8,Transbordo,4,6,13549.4,4.0
8,Transbordo,4,11,13549.4,1.0
9,Intermedia,4,6,24133.714285714286,3.0
9,Terminal / Transbordo,4,6,55735.0,3.0
9,Terminal / Transbordo,4,13,55735.0,1.0
9,Transbordo,4,6,14397.333333333334,2.0
9,Transbordo,4,13,14397.333333333334,1.0
A,Intermedia,4,5,19484.571428571428,2.0
A,Intermedia,4,6,19484.571428571428,1.0
A,Terminal / Transbordo,4,13,45017.0,1.0
B,Intermedia,4,5,13913.857142857143,1.0
B,Intermedia,4,6,13913.857142857143,1.0
B,Terminal,4,6,67670.0,2.0
B,Transbordo,4,5,8127.8,1.0
B,Transbordo,4,6,8127.8,3.0
B,Transbordo,4,13,8127.8,2.0
1,Intermedia,5,5,30066.583333333332,2.0
1,Intermedia,5,6,30066.583333333332,4.0
1,Intermedia,5,7,30066.583333333332,1.0
1,Transbordo,5,6,27558.0,2.0
1,Transbordo,5,13,27558.0,1.0
12,Intermedia,5,5,14175.8,1.0
12,Intermedia,5,6,14175.8,16.0
12,Intermedia,5,7,14175.8,2.0
12,Intermedia,5,13,14175.8,1.0
12,Terminal / Transbordo,5,6,11530.0,3.0
12,Terminal / Transbordo,5,13,11530.0,1.0
12,Transbordo,5,6,10677.0,2.0
12,Transbordo,5,7,10677.0,1.0
12,Transbordo,5,13,10677.0,1.0
2,Intermedia,5,5,23913.0625,2.0
2,Intermedia,5,6,23913.0625,8.0
2,Intermedia,5,13,23913.0625,5.0
2,Transbordo,5,5,29187.5,1.0
2,Transbordo,5,6,29187.5,8.0
2,Transbordo,5,11,29187.5,1.0
2,Transbordo,5,13,29187.5,3.0
